sku_id,product_name,category,color,size,supplier_id,launch_date,cost_price,mrp,margin_per_unit,units_purchased,units_sold_total,units_on_hand,stock_remaining_pct,sell_through_rate,last_sale_date,days_since_last_sale,days_on_shelf,units_sold_last_4w,velocity_overall,weeks_of_stock,bleed_score,margin_at_risk,status,top_channel
SKU-0170,Ajrakh Saree (Linen),Saree,Mauve,XS,SUP-001,2024-09-11,1965,4233,2268,82,65,17,0.207,0.793,2024-11-17,14,81,14.0,5.62,4.9,2.9,38556,Healthy,Store - Koramangala
SKU-0186,Chikankari Saree (Chanderi),Saree,Ivory,XS,SUP-001,2024-11-06,1388,4212,2824,133,5,128,0.962,0.038,2024-11-28,3,25,5.0,1.4,102.4,2.89,361472,Healthy,Store - MG Road
SKU-0191,Block print Saree (Linen),Saree,Rust,M,SUP-010,2024-11-11,1180,4707,3527,116,5,111,0.957,0.043,2024-11-28,3,20,5.0,1.75,88.8,2.87,391497,Healthy,Online - Website
SKU-0487,Block print Palazzo (Cotton),Palazzo,Sage green,XS,SUP-009,2024-10-24,299,963,664,65,19,46,0.708,0.292,2024-11-27,4,38,13.0,3.5,14.2,2.83,30544,Healthy,Online - Website
SKU-0033,Bandhani Kurta (Rayon),Kurta,Charcoal,L,SUP-001,2024-09-25,502,1287,785,97,64,33,0.34,0.66,2024-11-23,8,67,25.0,6.69,5.3,2.72,25905,Healthy,Store - Koramangala
SKU-0015,Dabu print Kurta (Chanderi),Kurta,Rust,XS,SUP-004,2024-11-03,632,1342,710,125,14,111,0.888,0.112,2024-11-28,3,28,14.0,3.5,31.7,2.66,78810,Healthy,Store - MG Road
SKU-0097,Shibori Kurta (Chanderi),Kurta,Charcoal,XS,SUP-006,2024-10-04,383,1027,644,140,17,123,0.879,0.121,2024-11-28,3,58,7.0,2.05,70.3,2.64,79212,Healthy,Store - MG Road
SKU-0129,Kalamkari Saree (Rayon),Saree,Terracotta,XXL,SUP-004,2024-10-03,1578,3992,2414,83,53,30,0.361,0.639,2024-11-24,7,59,25.0,6.29,4.8,2.53,72420,Healthy,Online - Nykaa
SKU-0265,Bandhani Coord Set (Mul mul),Coord Set,Teal,S,SUP-004,2024-09-04,840,2169,1329,111,41,70,0.631,0.369,2024-11-27,4,88,11.0,3.26,25.5,2.52,93030,Healthy,Store - Indiranagar
SKU-0447,Bandhani Dress (Cotton),Dress,Charcoal,XL,SUP-007,2024-10-15,667,1766,1099,142,25,117,0.824,0.176,2024-11-28,3,47,14.0,3.72,33.4,2.47,128583,Healthy,Store - Indiranagar
SKU-0491,Block print Palazzo (Rayon),Palazzo,Teal,L,SUP-001,2024-10-10,320,590,270,139,26,113,0.813,0.187,2024-11-28,3,52,14.0,3.5,32.3,2.44,30510,Healthy,Online - Instagram
SKU-0199,Mirror work Saree (Linen),Saree,Mauve,XL,SUP-002,2024-09-16,1320,3216,1896,117,82,35,0.299,0.701,2024-11-23,8,76,27.0,7.55,5.2,2.39,66360,Healthy,Online - Website
SKU-0440,Bagru print Dress (Silk blend),Dress,Terracotta,XXL,SUP-009,2024-08-11,691,1679,988,105,93,12,0.114,0.886,2024-11-10,21,112,9.0,5.81,5.3,2.39,11856,Healthy,Online - Instagram
SKU-0279,Bagru print Coord Set (Georgette),Coord Set,Mauve,XS,SUP-005,2024-09-21,648,2049,1401,119,28,91,0.765,0.235,2024-11-28,3,71,11.0,2.76,33.1,2.3,127491,Healthy,Online - Website
SKU-0319,Ikat Dupatta (Cotton),Dupatta,Sage green,XL,SUP-008,2024-09-22,179,713,534,137,33,104,0.759,0.241,2024-11-28,3,70,13.0,3.3,32.0,2.28,55536,Healthy,Store - Indiranagar
SKU-0285,Bagru print Coord Set (Silk blend),Coord Set,Ochre,XS,SUP-001,2024-10-15,783,2114,1331,89,24,65,0.73,0.27,2024-11-28,3,47,14.0,3.57,18.6,2.19,86515,Healthy,Online - Instagram
SKU-0251,Bandhani Coord Set (Mul mul),Coord Set,Indigo,XS,SUP-007,2024-09-30,741,1980,1239,50,42,8,0.16,0.84,2024-11-18,13,62,11.0,4.74,2.9,2.08,9912,Healthy,Online - Instagram
SKU-0464,Shibori Palazzo (Silk blend),Palazzo,Mauve,XL,SUP-006,2024-07-30,216,985,769,142,94,48,0.338,0.662,2024-11-25,6,124,19.0,5.31,10.1,2.03,36912,Healthy,Store - MG Road
SKU-0499,Mirror work Palazzo (Rayon),Palazzo,Mauve,XS,SUP-010,2024-08-08,320,934,614,121,104,17,0.14,0.86,2024-11-17,14,115,21.0,6.33,3.2,1.96,10438,Healthy,Store - MG Road
SKU-0382,Block print Dress (Linen),Dress,Mauve,S,SUP-004,2024-09-30,545,1494,949,85,30,55,0.647,0.353,2024-11-28,3,62,13.0,3.39,16.9,1.94,52195,Healthy,Online - Instagram
SKU-0109,Mirror work Kurta (Linen),Kurta,Ivory,XXL,SUP-008,2024-11-14,569,1024,455,131,5,126,0.962,0.038,2024-11-29,2,17,5.0,2.06,100.8,1.92,57330,Healthy,Store - MG Road
SKU-0411,Chikankari Dress (Chanderi),Dress,Teal,XXL,SUP-002,2024-11-14,441,2153,1712,111,6,105,0.946,0.054,2024-11-29,2,17,6.0,2.47,70.0,1.89,179760,Healthy,Online - Instagram
SKU-0214,Shibori Coord Set (Mul mul),Coord Set,Terracotta,XL,SUP-002,2024-08-14,651,2346,1695,129,107,22,0.171,0.829,2024-11-20,11,109,21.0,6.87,4.2,1.88,37290,Healthy,Store - Indiranagar
SKU-0047,Chikankari Kurta (Mul mul),Kurta,Ochre,XL,SUP-004,2024-11-13,409,1569,1160,123,8,115,0.935,0.065,2024-11-29,2,18,8.0,3.11,57.5,1.87,133400,Healthy,Store - Indiranagar
SKU-0406,Bagru print Dress (Georgette),Dress,Indigo,M,SUP-008,2024-11-05,581,1421,840,116,13,103,0.888,0.112,2024-11-29,2,26,13.0,3.5,31.7,1.78,86520,Healthy,Online - Nykaa
SKU-0172,Ajrakh Saree (Cotton),Saree,Teal,L,SUP-004,2024-11-07,2142,5615,3473,88,12,76,0.864,0.136,2024-11-29,2,24,12.0,3.5,25.3,1.73,263948,Healthy,Online - Instagram
SKU-0130,Mirror work Saree (Georgette),Saree,Rust,XL,SUP-009,2024-11-17,1782,5072,3290,82,11,71,0.866,0.134,2024-11-29,2,14,11.0,5.5,25.8,1.73,233590,Healthy,Online - Website
SKU-0209,Shibori Coord Set (Rayon),Coord Set,Rust,S,SUP-003,2024-11-06,511,1486,975,84,12,72,0.857,0.143,2024-11-29,2,25,12.0,3.36,24.0,1.71,70200,Healthy,Online - Instagram
SKU-0124,Ikat Saree (Mul mul),Saree,Indigo,M,SUP-003,2024-11-13,1980,5919,3939,144,22,122,0.847,0.153,2024-11-29,2,18,22.0,8.56,22.2,1.69,480558,Healthy,Store - MG Road
SKU-0423,Bandhani Dress (Rayon),Dress,Charcoal,XS,SUP-006,2024-10-28,484,1455,971,83,14,69,0.831,0.169,2024-11-29,2,34,10.0,2.88,27.6,1.66,66999,Healthy,Store - Indiranagar
SKU-0126,Dabu print Saree (Rayon),Saree,Blush pink,XXL,SUP-002,2024-08-20,822,3014,2192,118,79,39,0.331,0.669,2024-11-26,5,103,23.0,5.37,6.8,1.66,85488,Healthy,Online - Instagram
SKU-0274,Ajrakh Coord Set (Rayon),Coord Set,Blush pink,XS,SUP-007,2024-11-07,629,1781,1152,112,22,90,0.804,0.196,2024-11-29,2,24,22.0,6.42,16.4,1.61,103680,Healthy,Store - MG Road
SKU-0082,Kalamkari Kurta (Chanderi),Kurta,Charcoal,XXL,SUP-001,2024-11-07,495,1173,678,106,21,85,0.802,0.198,2024-11-29,2,24,21.0,6.12,16.2,1.6,57630,Healthy,Store - Indiranagar
SKU-0008,Ajrakh Kurta (Chanderi),Kurta,Sage green,XXL,SUP-008,2024-10-05,540,1351,811,107,22,85,0.794,0.206,2024-11-29,2,57,11.0,2.7,30.9,1.59,68935,Healthy,Online - Nykaa
SKU-0053,Kalamkari Kurta (Georgette),Kurta,Ivory,XXL,SUP-004,2024-10-20,435,1646,1211,98,21,77,0.786,0.214,2024-11-29,2,42,13.0,3.5,23.7,1.57,93247,Healthy,Online - Website
SKU-0175,Bandhani Saree (Mul mul),Saree,Terracotta,XS,SUP-010,2024-11-09,1526,4936,3410,64,14,50,0.781,0.219,2024-11-29,2,22,14.0,4.45,14.3,1.56,170500,Healthy,Online - Instagram
SKU-0375,Mirror work Dress (Silk blend),Dress,Blush pink,S,SUP-001,2024-11-16,574,1728,1154,70,17,53,0.757,0.243,2024-11-29,2,15,17.0,7.93,12.5,1.51,61162,Healthy,Online - Website
SKU-0368,Block print Dupatta (Cotton),Dupatta,Ivory,XL,SUP-003,2024-10-12,128,693,565,88,22,66,0.75,0.25,2024-11-29,2,50,12.0,3.08,22.0,1.5,37290,Healthy,Online - Website
SKU-0167,Chikankari Saree (Rayon),Saree,Indigo,M,SUP-007,2024-10-15,1538,5441,3903,75,19,56,0.747,0.253,2024-11-29,2,47,11.0,2.83,20.4,1.49,218568,Healthy,Online - Nykaa
SKU-0258,Dabu print Coord Set (Silk blend),Coord Set,Ochre,XXL,SUP-002,2024-10-05,729,1466,737,116,30,86,0.741,0.259,2024-11-29,2,57,15.0,3.68,22.9,1.48,63382,Healthy,Online - Nykaa
SKU-0024,Dabu print Kurta (Linen),Kurta,Teal,L,SUP-007,2024-09-26,475,1079,604,104,32,72,0.692,0.308,2024-11-29,2,66,15.0,3.39,19.2,1.38,43488,Healthy,Store - Koramangala
SKU-0480,Ajrakh Palazzo (Linen),Palazzo,Terracotta,XL,SUP-009,2024-11-01,261,751,490,98,31,67,0.684,0.316,2024-11-29,2,30,26.0,7.23,10.3,1.37,32830,Healthy,Store - Koramangala
SKU-0353,Shibori Dupatta (Mul mul),Dupatta,Sage green,XL,SUP-007,2024-10-30,250,775,525,107,34,73,0.682,0.318,2024-11-29,2,32,28.0,7.44,10.4,1.36,38325,Healthy,Online - Nykaa
SKU-0211,Bagru print Coord Set (Cotton),Coord Set,Rust,L,SUP-010,2024-10-12,710,2061,1351,144,48,96,0.667,0.333,2024-11-29,2,50,27.0,6.72,14.2,1.33,129696,Healthy,Online - Instagram
SKU-0492,Bagru print Palazzo (Silk blend),Palazzo,Indigo,M,SUP-010,2024-10-15,268,848,580,62,46,16,0.258,0.742,2024-11-26,5,47,20.0,6.85,3.2,1.29,9280,Healthy,Store - Indiranagar
SKU-0313,Ikat Dupatta (Georgette),Dupatta,Ochre,XXL,SUP-007,2024-11-14,264,547,283,38,16,22,0.579,0.421,2024-11-29,2,17,16.0,6.59,5.5,1.16,6226,Healthy,Online - Instagram
SKU-0238,Dabu print Coord Set (Chanderi),Coord Set,Ochre,L,SUP-005,2024-08-25,764,2426,1662,122,89,33,0.27,0.73,2024-11-27,4,98,18.0,6.36,7.3,1.08,54846,Healthy,Store - Indiranagar
SKU-0034,Ikat Kurta (Georgette),Kurta,Rust,XS,SUP-001,2024-10-28,638,1347,709,77,36,41,0.532,0.468,2024-11-29,2,34,29.0,7.41,5.7,1.06,29069,Healthy,Store - Indiranagar
SKU-0273,Bandhani Coord Set (Rayon),Coord Set,Rust,S,SUP-010,2024-10-18,650,1866,1216,118,56,62,0.525,0.475,2024-11-29,2,44,35.0,8.91,7.1,1.05,75392,Healthy,Online - Website
SKU-0296,Shibori Coord Set (Georgette),Coord Set,Indigo,XL,SUP-005,2024-11-06,721,1438,717,37,28,9,0.243,0.757,2024-11-27,4,25,28.0,7.84,1.3,0.97,6453,Healthy,Online - Website
SKU-0007,Mirror work Kurta (Linen),Kurta,Terracotta,L,SUP-006,2024-11-16,399,1337,938,122,10,112,0.918,0.082,2024-11-30,1,15,10.0,4.67,44.8,0.92,105056,Healthy,Online - Website
SKU-0018,Ikat Kurta (Linen),Kurta,Terracotta,L,SUP-009,2024-10-05,377,1569,1192,132,13,119,0.902,0.098,2024-11-30,1,57,7.0,1.6,68.0,0.9,141848,Healthy,Online - Instagram
SKU-0473,Bagru print Palazzo (Linen),Palazzo,Rust,XS,SUP-005,2024-11-16,371,700,329,101,11,90,0.891,0.109,2024-11-30,1,15,11.0,5.13,32.7,0.89,29610,Healthy,Online - Instagram
SKU-0042,Dabu print Kurta (Georgette),Kurta,Terracotta,M,SUP-002,2024-10-10,595,1125,530,54,46,8,0.148,0.852,2024-11-25,6,52,20.0,6.19,1.6,0.89,4240,Healthy,Online - Nykaa
SKU-0430,Block print Dress (Georgette),Dress,Charcoal,XL,SUP-006,2024-11-10,579,1430,851,88,13,75,0.852,0.148,2024-11-30,1,21,13.0,4.33,23.1,0.85,63825,Healthy,Online - Nykaa
SKU-0111,Ikat Kurta (Cotton),Kurta,Sage green,XS,SUP-001,2024-10-30,467,1785,1318,119,21,98,0.824,0.176,2024-11-30,1,32,18.0,4.59,21.8,0.82,129164,Healthy,Online - Nykaa
SKU-0235,Bandhani Coord Set (Rayon),Coord Set,Ivory,XXL,SUP-006,2024-10-26,518,1796,1278,100,18,82,0.82,0.18,2024-11-30,1,36,16.0,3.5,20.5,0.82,104796,Healthy,Store - Koramangala
SKU-0161,Chikankari Saree (Cotton),Saree,Teal,S,SUP-005,2024-11-08,846,5559,4713,115,22,93,0.809,0.191,2024-11-30,1,23,22.0,6.7,16.9,0.81,438309,Healthy,Store - Indiranagar
SKU-0364,Mirror work Dupatta (Chanderi),Dupatta,Blush pink,M,SUP-010,2024-11-06,264,410,146,94,20,74,0.787,0.213,2024-11-30,1,25,20.0,5.6,14.8,0.79,10804,Healthy,Online - Instagram
SKU-0255,Ikat Coord Set (Chanderi),Coord Set,Ochre,S,SUP-007,2024-10-30,687,1701,1014,138,29,109,0.79,0.21,2024-11-30,1,32,26.0,6.34,16.8,0.79,110526,Healthy,Online - Website
SKU-0179,Bagru print Saree (Silk blend),Saree,Mauve,S,SUP-002,2024-10-11,1947,3174,1227,99,22,77,0.778,0.222,2024-11-30,1,51,10.0,3.02,30.8,0.78,94479,Healthy,Store - Koramangala
SKU-0065,Ikat Kurta (Silk blend),Kurta,Terracotta,XL,SUP-005,2024-10-21,425,1214,789,128,28,100,0.781,0.219,2024-11-30,1,41,19.0,4.78,21.1,0.78,78900,Healthy,Store - Koramangala
SKU-0178,Bagru print Saree (Cotton),Saree,Mauve,M,SUP-002,2024-11-09,1720,3555,1835,117,26,91,0.778,0.222,2024-11-30,1,22,26.0,8.27,14.0,0.78,166985,Healthy,Online - Nykaa
SKU-0449,Ajrakh Dress (Rayon),Dress,Sage green,XL,SUP-004,2024-11-01,510,1817,1307,82,20,62,0.756,0.244,2024-11-30,1,30,17.0,4.67,14.6,0.76,81034,Healthy,Online - Website
SKU-0316,Dabu print Dupatta (Silk blend),Dupatta,Mauve,XL,SUP-005,2024-10-14,266,775,509,113,27,86,0.761,0.239,2024-11-30,1,48,16.0,3.94,21.5,0.76,43774,Healthy,Online - Website
SKU-0359,Block print Dupatta (Chanderi),Dupatta,Blush pink,XS,SUP-008,2024-10-14,256,673,417,74,18,56,0.757,0.243,2024-11-30,1,48,13.0,2.62,17.2,0.76,23352,Healthy,Store - Indiranagar
SKU-0176,Block print Saree (Silk blend),Saree,Rust,XXL,SUP-008,2024-09-17,1489,3049,1560,140,35,105,0.75,0.25,2024-11-30,1,75,15.0,3.27,28.0,0.75,163800,Healthy,Store - MG Road
SKU-0022,Ajrakh Kurta (Silk blend),Kurta,Ivory,XL,SUP-001,2024-10-10,401,1217,816,85,53,32,0.376,0.624,2024-11-29,2,52,32.0,7.13,4.0,0.75,26112,Healthy,Online - Instagram
SKU-0113,Chikankari Kurta (Chanderi),Kurta,Indigo,XL,SUP-008,2024-11-13,527,959,432,31,20,11,0.355,0.645,2024-11-29,2,18,20.0,7.78,2.2,0.71,4752,Healthy,Online - Instagram
SKU-0337,Ajrakh Dupatta (Georgette),Dupatta,Rust,XL,SUP-003,2024-11-06,161,665,504,56,16,40,0.714,0.286,2024-11-30,1,25,16.0,4.48,10.0,0.71,20160,Healthy,Store - Indiranagar
SKU-0174,Bagru print Saree (Linen),Saree,Mauve,XL,SUP-006,2024-11-15,1552,4753,3201,76,23,53,0.697,0.303,2024-11-30,1,16,23.0,10.06,9.2,0.7,169653,Healthy,Store - Indiranagar
SKU-0127,Ikat Saree (Mul mul),Saree,Mauve,XL,SUP-008,2024-09-19,1792,3839,2047,135,40,95,0.704,0.296,2024-11-30,1,73,17.0,3.84,22.4,0.7,194465,Healthy,Store - MG Road
SKU-0012,Chikankari Kurta (Cotton),Kurta,Blush pink,L,SUP-002,2024-10-08,610,1439,829,62,48,14,0.226,0.774,2024-11-28,3,54,22.0,6.22,2.5,0.68,11606,Healthy,Online - Nykaa
SKU-0046,Mirror work Kurta (Silk blend),Kurta,Mauve,XS,SUP-008,2024-11-03,519,1787,1268,82,29,53,0.646,0.354,2024-11-30,1,28,29.0,7.25,7.3,0.65,67204,Healthy,Store - Indiranagar
SKU-0226,Dabu print Coord Set (Mul mul),Coord Set,Mauve,S,SUP-008,2024-11-06,824,2584,1760,72,26,46,0.639,0.361,2024-11-30,1,25,26.0,7.28,7.1,0.64,80960,Healthy,Store - Koramangala
SKU-0286,Block print Coord Set (Georgette),Coord Set,Mauve,XL,SUP-008,2024-09-10,842,2255,1413,116,43,73,0.629,0.371,2024-11-30,1,82,20.0,3.67,14.6,0.63,103149,Healthy,Store - Koramangala
SKU-0462,Kalamkari Palazzo (Linen),Palazzo,Mauve,XS,SUP-007,2024-10-27,238,1077,839,60,41,19,0.317,0.683,2024-11-29,2,35,31.0,8.2,2.5,0.63,15941,Healthy,Online - Website
SKU-0116,Block print Kurta (Linen),Kurta,Blush pink,M,SUP-009,2024-10-14,486,1537,1051,130,48,82,0.631,0.369,2024-11-30,1,48,31.0,7.0,10.6,0.63,86182,Healthy,Store - Indiranagar
SKU-0383,Ikat Dress (Cotton),Dress,Indigo,XL,SUP-008,2024-10-18,623,1932,1309,117,44,73,0.624,0.376,2024-11-30,1,44,28.0,7.0,10.4,0.62,95557,Healthy,Store - Indiranagar
SKU-0485,Ikat Palazzo (Cotton),Palazzo,Rust,S,SUP-009,2024-11-16,299,608,309,39,15,24,0.615,0.385,2024-11-30,1,15,15.0,7.0,6.4,0.62,7416,Healthy,Store - Indiranagar
SKU-0120,Bandhani Kurta (Linen),Kurta,Ochre,M,SUP-007,2024-10-10,453,1053,600,80,33,47,0.588,0.412,2024-11-30,1,52,16.0,4.44,11.8,0.59,28200,Healthy,Online - Instagram
SKU-0037,Block print Kurta (Mul mul),Kurta,Mauve,XXL,SUP-003,2024-09-30,384,1141,757,134,61,73,0.545,0.455,2024-11-30,1,62,30.0,6.89,9.7,0.55,55261,Healthy,Store - MG Road
SKU-0336,Ikat Dupatta (Rayon),Dupatta,Mauve,XS,SUP-008,2024-10-08,271,825,554,111,50,61,0.55,0.45,2024-11-30,1,54,27.0,6.48,9.0,0.55,33794,Healthy,Store - MG Road
SKU-0115,Kalamkari Kurta (Linen),Kurta,Indigo,XXL,SUP-005,2024-09-30,443,1044,601,149,69,80,0.537,0.463,2024-11-30,1,62,36.0,7.79,8.9,0.54,48080,Healthy,Online - Instagram
SKU-0484,Dabu print Palazzo (Cotton),Palazzo,Ivory,XXL,SUP-009,2024-10-22,349,683,334,88,41,47,0.534,0.466,2024-11-30,1,40,29.0,7.18,6.5,0.53,15698,Healthy,Online - Nykaa
SKU-0270,Block print Coord Set (Mul mul),Coord Set,Ivory,XXL,SUP-006,2024-09-25,780,1652,872,139,73,66,0.475,0.525,2024-11-30,1,67,31.0,7.63,8.5,0.48,57552,Healthy,Store - MG Road
SKU-0366,Block print Dupatta (Linen),Dupatta,Blush pink,M,SUP-004,2024-09-30,260,538,278,126,67,59,0.468,0.532,2024-11-30,1,62,28.0,7.56,8.4,0.47,16402,Healthy,Store - Koramangala
SKU-0180,Kalamkari Saree (Rayon),Saree,Ivory,S,SUP-008,2024-10-21,836,5587,4751,74,40,34,0.459,0.541,2024-11-30,1,41,25.0,6.83,5.4,0.46,161534,Healthy,Store - Indiranagar
SKU-0125,Kalamkari Saree (Mul mul),Saree,Terracotta,XXL,SUP-006,2024-10-06,2115,2993,878,101,55,46,0.455,0.545,2024-11-30,1,56,28.0,6.88,6.6,0.46,40388,Healthy,Online - Instagram
SKU-0239,Kalamkari Coord Set (Chanderi),Coord Set,Mauve,L,SUP-004,2024-11-06,653,2064,1411,44,25,19,0.432,0.568,2024-11-30,1,25,25.0,7.0,3.0,0.43,26809,Healthy,Online - Instagram
SKU-0003,Block print Kurta (Mul mul),Kurta,Terracotta,XXL,SUP-009,2024-10-28,643,1335,692,78,45,33,0.423,0.577,2024-11-30,1,34,40.0,9.26,3.3,0.42,22836,Healthy,Online - Website
SKU-0200,Block print Saree (Rayon),Saree,Indigo,XXL,SUP-002,2024-09-15,1383,2594,1211,139,85,54,0.388,0.612,2024-11-30,1,77,29.0,7.73,7.4,0.39,65394,Healthy,Store - Indiranagar
SKU-0488,Dabu print Palazzo (Linen),Palazzo,Ochre,XS,SUP-010,2024-09-06,282,969,687,143,92,51,0.357,0.643,2024-11-30,1,86,35.0,7.49,5.8,0.36,35037,Healthy,Online - Instagram
SKU-0459,Ikat Palazzo (Silk blend),Palazzo,Rust,XXL,SUP-004,2024-09-18,302,634,332,121,83,38,0.314,0.686,2024-11-30,1,74,30.0,7.85,5.1,0.31,12616,Healthy,Online - Website
SKU-0163,Ikat Saree (Georgette),Saree,Rust,S,SUP-010,2024-08-28,1626,3700,2074,132,94,38,0.288,0.712,2024-11-30,1,95,29.0,6.93,5.2,0.29,78812,Healthy,Store - MG Road
SKU-0268,Chikankari Coord Set (Mul mul),Coord Set,Charcoal,XL,SUP-003,2024-09-12,715,1533,818,95,81,14,0.147,0.853,2024-11-30,1,80,23.0,7.09,2.4,0.15,11452,Healthy,Online - Nykaa
SKU-0461,Bandhani Palazzo (Linen),Palazzo,Charcoal,XXL,SUP-006,2024-07-29,300,1086,786,129,114,15,0.116,0.884,2024-11-30,1,125,24.0,6.38,2.5,0.12,11790,Healthy,Online - Nykaa
SKU-0433,Shibori Dress (Cotton),Dress,Terracotta,L,SUP-007,2024-10-27,562,1639,1077,135,34,101,0.748,0.252,2024-12-01,0,35,27.0,6.8,15.0,0.0,108777,Healthy,Store - Koramangala
SKU-0477,Mirror work Palazzo (Rayon),Palazzo,Indigo,XXL,SUP-007,2024-10-30,249,1038,789,97,36,61,0.629,0.371,2024-12-01,0,32,32.0,7.88,7.6,0.0,48129,Healthy,Store - MG Road
SKU-0229,Mirror work Coord Set (Rayon),Coord Set,Ochre,S,SUP-001,2024-11-10,840,1528,688,84,27,57,0.679,0.321,2024-12-01,0,21,27.0,9.0,8.4,0.0,39216,Healthy,Online - Instagram
SKU-0225,Chikankari Coord Set (Silk blend),Coord Set,Ochre,XL,SUP-005,2024-11-17,781,2196,1415,88,11,77,0.875,0.125,2024-12-01,0,14,11.0,5.5,28.0,0.0,108955,Healthy,Store - MG Road
SKU-0237,Mirror work Coord Set (Chanderi),Coord Set,Rust,XXL,SUP-010,2024-10-14,592,1704,1112,95,27,68,0.716,0.284,2024-12-01,0,48,15.0,3.94,18.1,0.0,75616,Healthy,Online - Website
SKU-0344,Dabu print Dupatta (Rayon),Dupatta,Blush pink,S,SUP-001,2024-10-19,195,825,630,114,50,64,0.561,0.439,2024-12-01,0,43,33.0,8.14,7.8,0.0,40320,Healthy,Online - Website
SKU-0342,Ikat Dupatta (Linen),Dupatta,Indigo,XXL,SUP-003,2024-11-09,245,482,237,89,13,76,0.854,0.146,2024-12-01,0,22,13.0,4.14,23.4,0.0,18012,Healthy,Store - Koramangala
SKU-0340,Ajrakh Dupatta (Mul mul),Dupatta,Ochre,S,SUP-007,2024-11-05,140,507,367,56,30,26,0.464,0.536,2024-12-01,0,26,30.0,8.08,3.5,0.0,9542,Healthy,Online - Nykaa
SKU-0248,Dabu print Coord Set (Chanderi),Coord Set,Charcoal,XL,SUP-010,2024-11-09,892,2449,1557,101,28,73,0.723,0.277,2024-12-01,0,22,28.0,8.91,10.4,0.0,113661,Healthy,Store - MG Road
SKU-0443,Ikat Dress (Georgette),Dress,Ivory,M,SUP-007,2024-11-10,427,1461,1034,110,23,87,0.791,0.209,2024-12-01,0,21,23.0,7.67,15.1,0.0,89958,Healthy,Online - Nykaa
SKU-0084,Kalamkari Kurta (Rayon),Kurta,Mauve,S,SUP-010,2024-10-26,482,1720,1238,112,38,74,0.661,0.339,2024-12-01,0,36,34.0,7.39,8.7,0.0,91612,Healthy,Store - Koramangala
SKU-0081,Ajrakh Kurta (Silk blend),Kurta,Mauve,XS,SUP-006,2024-10-19,359,1773,1414,94,47,47,0.5,0.5,2024-12-01,0,43,34.0,7.65,5.5,0.0,66458,Healthy,Store - Koramangala
SKU-0298,Kalamkari Coord Set (Georgette),Coord Set,Sage green,M,SUP-002,2024-10-20,847,2169,1322,124,46,78,0.629,0.371,2024-12-01,0,42,31.0,7.67,10.1,0.0,103116,Healthy,Store - MG Road
SKU-0300,Chikankari Coord Set (Mul mul),Coord Set,Charcoal,XL,SUP-008,2024-10-19,522,1812,1290,135,48,87,0.644,0.356,2024-12-01,0,43,32.0,7.81,10.9,0.0,112230,Healthy,Store - Koramangala
SKU-0305,Bagru print Dupatta (Silk blend),Dupatta,Mauve,S,SUP-004,2024-09-09,194,749,555,140,77,63,0.45,0.55,2024-12-01,0,83,30.0,6.49,8.4,0.0,34965,Healthy,Store - Koramangala
SKU-0304,Block print Dupatta (Linen),Dupatta,Charcoal,S,SUP-005,2024-11-06,177,403,226,49,27,22,0.449,0.551,2024-12-01,0,25,27.0,7.56,3.3,0.0,4972,Healthy,Online - Website
SKU-0328,Ajrakh Dupatta (Linen),Dupatta,Ochre,S,SUP-001,2024-11-01,205,526,321,103,31,72,0.699,0.301,2024-12-01,0,30,30.0,7.23,9.6,0.0,23112,Healthy,Store - Koramangala
SKU-0102,Dabu print Kurta (Georgette),Kurta,Charcoal,XS,SUP-007,2024-10-21,541,1580,1039,115,43,72,0.626,0.374,2024-12-01,0,41,33.0,7.34,8.7,0.0,74808,Healthy,Store - Koramangala
SKU-0442,Ajrakh Dress (Cotton),Dress,Mauve,S,SUP-002,2024-07-26,573,1719,1146,148,120,28,0.189,0.811,2024-12-01,0,128,25.0,6.56,4.5,0.0,32088,Healthy,Online - Nykaa
SKU-0437,Dabu print Dress (Rayon),Dress,Mauve,XXL,SUP-006,2024-09-18,645,1114,469,91,67,24,0.264,0.736,2024-12-01,0,74,28.0,6.34,3.4,0.0,11256,Healthy,Online - Website
SKU-0076,Shibori Kurta (Chanderi),Kurta,Charcoal,XS,SUP-001,2024-10-29,576,1608,1032,146,26,120,0.822,0.178,2024-12-01,0,33,22.0,5.52,21.8,0.0,123840,Healthy,Store - Koramangala
SKU-0189,Block print Saree (Mul mul),Saree,Ochre,XS,SUP-010,2024-09-11,1283,3465,2182,147,93,54,0.367,0.633,2024-12-01,0,81,35.0,8.04,6.2,0.0,117828,Healthy,Store - Koramangala
SKU-0380,Bagru print Dress (Mul mul),Dress,Mauve,L,SUP-005,2024-10-15,537,1778,1241,85,45,40,0.471,0.529,2024-12-01,0,47,30.0,6.7,5.3,0.0,49640,Healthy,Store - Koramangala
SKU-0395,Mirror work Dress (Georgette),Dress,Teal,S,SUP-004,2024-09-27,573,1719,1146,131,77,54,0.412,0.588,2024-12-01,0,65,31.0,8.29,7.0,0.0,61884,Healthy,Online - Nykaa
SKU-0399,Chikankari Dress (Chanderi),Dress,Ochre,XL,SUP-006,2024-10-18,744,2136,1392,72,51,21,0.292,0.708,2024-12-01,0,44,26.0,8.11,3.2,0.0,29232,Healthy,Online - Website
