txn_id,sku_id,sale_date,units_sold,selling_price,discount_pct,channel
TXN-006298,SKU-0366,2024-10-19,2,538,0,Store - Indiranagar
TXN-006299,SKU-0366,2024-10-21,3,538,0,Online - Nykaa
TXN-006300,SKU-0366,2024-10-22,1,538,0,Online - Website
TXN-006301,SKU-0366,2024-10-23,3,538,0,Store - Indiranagar
TXN-006302,SKU-0366,2024-10-24,1,484,10,Online - Nykaa
TXN-006303,SKU-0366,2024-10-26,1,538,0,Store - Koramangala
TXN-006304,SKU-0366,2024-10-29,2,538,0,Online - Website
TXN-006305,SKU-0366,2024-10-31,3,538,0,Online - Website
TXN-006306,SKU-0366,2024-11-01,2,538,0,Online - Nykaa
TXN-006307,SKU-0366,2024-11-02,3,404,25,Store - Indiranagar
TXN-006308,SKU-0366,2024-11-05,1,538,0,Store - MG Road
TXN-006309,SKU-0366,2024-11-08,1,538,0,Store - Koramangala
TXN-006310,SKU-0366,2024-11-09,3,484,10,Store - Koramangala
TXN-006311,SKU-0366,2024-11-12,2,538,0,Online - Instagram
TXN-006312,SKU-0366,2024-11-15,1,538,0,Online - Website
TXN-006313,SKU-0366,2024-11-17,2,484,10,Store - MG Road
TXN-006314,SKU-0366,2024-11-18,3,538,0,Online - Website
TXN-006315,SKU-0366,2024-11-20,2,538,0,Store - Koramangala
TXN-006316,SKU-0366,2024-11-23,2,538,0,Online - Website
TXN-006317,SKU-0366,2024-11-24,1,484,10,Online - Nykaa
TXN-006318,SKU-0366,2024-11-27,3,484,10,Store - Koramangala
TXN-006319,SKU-0366,2024-11-28,3,538,0,Store - MG Road
TXN-006320,SKU-0366,2024-11-29,3,538,0,Online - Instagram
TXN-006321,SKU-0366,2024-11-30,1,538,0,Store - Koramangala
TXN-006322,SKU-0367,2024-08-25,2,644,0,Store - Indiranagar
TXN-006323,SKU-0367,2024-09-02,3,644,0,Store - Koramangala
TXN-006324,SKU-0367,2024-09-11,2,644,0,Store - Koramangala
TXN-006325,SKU-0367,2024-09-18,2,644,0,Store - Indiranagar
TXN-006326,SKU-0367,2024-09-25,1,547,15,Online - Instagram
TXN-006327,SKU-0367,2024-10-04,3,547,15,Online - Website
TXN-006328,SKU-0367,2024-10-12,2,644,0,Store - MG Road
TXN-006329,SKU-0367,2024-10-21,3,547,15,Store - MG Road
TXN-006330,SKU-0367,2024-10-28,2,644,0,Online - Website
TXN-006331,SKU-0367,2024-11-04,3,644,0,Online - Nykaa
TXN-006332,SKU-0368,2024-10-12,3,693,0,Online - Instagram
TXN-006333,SKU-0368,2024-10-16,2,554,20,Online - Website
TXN-006334,SKU-0368,2024-10-20,1,693,0,Online - Website
TXN-006335,SKU-0368,2024-10-24,1,589,15,Online - Website
TXN-006336,SKU-0368,2024-10-29,1,693,0,Store - Koramangala
TXN-006337,SKU-0368,2024-11-01,2,693,0,Store - Koramangala
TXN-006338,SKU-0368,2024-11-06,1,624,10,Store - Koramangala
TXN-006339,SKU-0368,2024-11-10,3,589,15,Online - Website
TXN-006340,SKU-0368,2024-11-13,1,693,0,Online - Website
TXN-006341,SKU-0368,2024-11-16,1,693,0,Store - Koramangala
TXN-006342,SKU-0368,2024-11-21,3,554,20,Online - Website
TXN-006343,SKU-0368,2024-11-24,2,693,0,Store - Indiranagar
TXN-006344,SKU-0368,2024-11-29,1,624,10,Store - Indiranagar
TXN-006345,SKU-0369,2024-06-30,3,388,0,Online - Website
TXN-006346,SKU-0369,2024-07-03,1,330,15,Online - Website
TXN-006347,SKU-0369,2024-07-06,3,388,0,Online - Nykaa
TXN-006348,SKU-0369,2024-07-07,3,388,0,Online - Website
TXN-006349,SKU-0369,2024-07-10,1,388,0,Online - Nykaa
TXN-006350,SKU-0369,2024-07-13,2,388,0,Store - Indiranagar
TXN-006351,SKU-0369,2024-07-16,2,330,15,Store - Koramangala
TXN-006352,SKU-0369,2024-07-18,1,388,0,Store - MG Road
TXN-006353,SKU-0369,2024-07-21,2,388,0,Store - Indiranagar
TXN-006354,SKU-0369,2024-07-24,1,388,0,Online - Nykaa
TXN-006355,SKU-0369,2024-07-25,2,330,15,Online - Website
TXN-006356,SKU-0369,2024-07-28,1,388,0,Store - MG Road
TXN-006357,SKU-0369,2024-07-30,2,388,0,Online - Instagram
TXN-006358,SKU-0369,2024-07-31,3,310,20,Online - Instagram
TXN-006359,SKU-0369,2024-08-03,3,388,0,Store - Koramangala
TXN-006360,SKU-0369,2024-08-05,1,349,10,Store - Indiranagar
TXN-006361,SKU-0369,2024-08-08,1,349,10,Online - Nykaa
TXN-006362,SKU-0369,2024-08-11,3,388,0,Store - Indiranagar
TXN-006363,SKU-0369,2024-08-14,1,388,0,Online - Website
TXN-006364,SKU-0369,2024-08-15,3,388,0,Online - Nykaa
TXN-006365,SKU-0369,2024-08-17,3,388,0,Store - MG Road
TXN-006366,SKU-0369,2024-08-18,3,388,0,Store - Koramangala
TXN-006367,SKU-0369,2024-08-20,2,388,0,Store - Koramangala
TXN-006368,SKU-0369,2024-08-22,1,388,0,Store - MG Road
TXN-006369,SKU-0369,2024-08-24,2,388,0,Store - MG Road
TXN-006370,SKU-0369,2024-08-26,3,388,0,Store - Koramangala
TXN-006371,SKU-0369,2024-08-27,3,388,0,Online - Instagram
TXN-006372,SKU-0369,2024-08-30,3,388,0,Store - Indiranagar
TXN-006373,SKU-0369,2024-08-31,2,349,10,Online - Instagram
TXN-006374,SKU-0369,2024-09-03,3,388,0,Store - Koramangala
TXN-006375,SKU-0369,2024-09-04,2,388,0,Online - Nykaa
TXN-006376,SKU-0369,2024-09-06,1,388,0,Store - Koramangala
TXN-006377,SKU-0369,2024-09-07,2,388,0,Store - Koramangala
TXN-006378,SKU-0369,2024-09-10,1,388,0,Online - Nykaa
TXN-006379,SKU-0369,2024-09-13,3,388,0,Store - MG Road
TXN-006380,SKU-0369,2024-09-14,2,388,0,Online - Instagram
TXN-006381,SKU-0369,2024-09-15,3,388,0,Online - Website
TXN-006382,SKU-0369,2024-09-16,2,330,15,Store - Koramangala
TXN-006383,SKU-0369,2024-09-19,1,349,10,Online - Website
TXN-006384,SKU-0369,2024-09-21,1,310,20,Online - Nykaa
TXN-006385,SKU-0369,2024-09-24,2,388,0,Store - Koramangala
TXN-006386,SKU-0369,2024-09-25,2,349,10,Store - MG Road
TXN-006387,SKU-0369,2024-09-27,2,388,0,Online - Nykaa
TXN-006388,SKU-0369,2024-09-29,2,330,15,Online - Nykaa
TXN-006389,SKU-0370,2024-08-01,2,604,25,Store - Indiranagar
TXN-006390,SKU-0370,2024-08-03,2,805,0,Store - Koramangala
TXN-006391,SKU-0370,2024-08-06,3,805,0,Online - Instagram
TXN-006392,SKU-0370,2024-08-07,1,805,0,Store - Koramangala
TXN-006393,SKU-0370,2024-08-08,2,684,15,Online - Instagram
TXN-006394,SKU-0370,2024-08-10,1,805,0,Online - Website
TXN-006395,SKU-0370,2024-08-13,3,805,0,Store - MG Road
TXN-006396,SKU-0370,2024-08-15,3,805,0,Online - Website
TXN-006397,SKU-0370,2024-08-16,3,644,20,Online - Instagram
TXN-006398,SKU-0370,2024-08-19,3,805,0,Store - Indiranagar
TXN-006399,SKU-0370,2024-08-21,2,805,0,Store - MG Road
TXN-006400,SKU-0370,2024-08-24,2,684,15,Online - Website
TXN-006401,SKU-0370,2024-08-25,1,724,10,Store - Indiranagar
TXN-006402,SKU-0370,2024-08-28,3,805,0,Online - Instagram
TXN-006403,SKU-0370,2024-08-30,2,805,0,Online - Website
TXN-006404,SKU-0370,2024-09-02,2,805,0,Store - Koramangala
TXN-006405,SKU-0370,2024-09-05,1,805,0,Store - Koramangala
TXN-006406,SKU-0370,2024-09-06,2,805,0,Store - Koramangala
TXN-006407,SKU-0370,2024-09-07,3,805,0,Store - MG Road
TXN-006408,SKU-0370,2024-09-08,2,805,0,Online - Instagram
TXN-006409,SKU-0370,2024-09-10,1,805,0,Store - Indiranagar
TXN-006410,SKU-0370,2024-09-11,2,805,0,Online - Nykaa
TXN-006411,SKU-0370,2024-09-13,1,724,10,Online - Website
TXN-006412,SKU-0370,2024-09-16,3,805,0,Store - MG Road
TXN-006413,SKU-0370,2024-09-17,2,805,0,Online - Nykaa
TXN-006414,SKU-0370,2024-09-19,1,644,20,Store - Indiranagar
TXN-006415,SKU-0370,2024-09-20,2,805,0,Store - Indiranagar
TXN-006416,SKU-0370,2024-09-23,1,805,0,Online - Website
TXN-006417,SKU-0370,2024-09-24,3,805,0,Store - MG Road
TXN-006418,SKU-0370,2024-09-25,1,805,0,Online - Website
TXN-006419,SKU-0370,2024-09-27,2,805,0,Store - Indiranagar
TXN-006420,SKU-0370,2024-09-28,1,805,0,Online - Instagram
TXN-006421,SKU-0370,2024-09-29,3,724,10,Store - MG Road
TXN-006422,SKU-0370,2024-09-30,3,805,0,Store - MG Road
TXN-006423,SKU-0370,2024-10-03,1,724,10,Store - MG Road
TXN-006424,SKU-0370,2024-10-04,1,805,0,Store - Koramangala
TXN-006425,SKU-0370,2024-10-06,2,805,0,Store - Koramangala
TXN-006426,SKU-0370,2024-10-07,3,805,0,Store - Koramangala
TXN-006427,SKU-0370,2024-10-08,2,805,0,Store - MG Road
TXN-006428,SKU-0370,2024-10-10,1,805,0,Store - Koramangala
TXN-006429,SKU-0371,2024-08-23,2,1664,15,Online - Instagram
TXN-006430,SKU-0371,2024-09-01,2,1762,10,Online - Instagram
TXN-006431,SKU-0371,2024-09-09,1,1958,0,Store - Indiranagar
TXN-006432,SKU-0371,2024-09-18,3,1958,0,Store - Indiranagar
TXN-006433,SKU-0371,2024-09-26,2,1958,0,Online - Website
TXN-006434,SKU-0371,2024-10-03,3,1958,0,Online - Instagram
TXN-006435,SKU-0371,2024-10-11,1,1958,0,Online - Instagram
TXN-006436,SKU-0372,2024-06-10,2,2089,0,Online - Website
TXN-006437,SKU-0372,2024-06-15,1,1671,20,Online - Nykaa
TXN-006438,SKU-0372,2024-06-20,2,2089,0,Store - MG Road
TXN-006439,SKU-0372,2024-06-24,2,2089,0,Store - Koramangala
TXN-006440,SKU-0372,2024-06-29,3,1776,15,Online - Nykaa
TXN-006441,SKU-0372,2024-07-02,3,1567,25,Store - Koramangala
TXN-006442,SKU-0372,2024-07-06,3,2089,0,Store - Koramangala
TXN-006443,SKU-0372,2024-07-10,1,2089,0,Store - Koramangala
TXN-006444,SKU-0372,2024-07-15,1,2089,0,Store - Indiranagar
TXN-006445,SKU-0372,2024-07-18,1,2089,0,Store - Indiranagar
TXN-006446,SKU-0372,2024-07-22,2,1880,10,Store - Indiranagar
TXN-006447,SKU-0372,2024-07-26,3,2089,0,Online - Instagram
TXN-006448,SKU-0372,2024-07-29,1,2089,0,Store - MG Road
TXN-006449,SKU-0372,2024-08-03,1,1671,20,Online - Nykaa
TXN-006450,SKU-0372,2024-08-06,1,1880,10,Store - Koramangala
TXN-006451,SKU-0372,2024-08-11,2,1880,10,Store - MG Road
TXN-006452,SKU-0372,2024-08-15,1,2089,0,Store - Koramangala
TXN-006453,SKU-0372,2024-08-20,3,1567,25,Store - MG Road
TXN-006454,SKU-0372,2024-08-24,3,2089,0,Store - Indiranagar
TXN-006455,SKU-0372,2024-08-27,2,2089,0,Online - Website
TXN-006456,SKU-0372,2024-09-01,1,2089,0,Online - Nykaa
TXN-006457,SKU-0372,2024-09-06,1,2089,0,Online - Website
TXN-006458,SKU-0372,2024-09-11,2,2089,0,Online - Website
TXN-006459,SKU-0372,2024-09-16,2,1671,20,Online - Nykaa
TXN-006460,SKU-0373,2024-07-19,1,1431,0,Online - Website
TXN-006461,SKU-0374,2024-09-28,2,2009,0,Store - MG Road
TXN-006462,SKU-0374,2024-10-05,3,2009,0,Store - Koramangala
TXN-006463,SKU-0374,2024-10-12,3,2009,0,Online - Instagram
TXN-006464,SKU-0374,2024-10-19,1,2009,0,Online - Website
TXN-006465,SKU-0375,2024-11-16,3,1555,10,Online - Website
TXN-006466,SKU-0375,2024-11-17,2,1728,0,Online - Website
TXN-006467,SKU-0375,2024-11-19,1,1728,0,Store - Indiranagar
TXN-006468,SKU-0375,2024-11-20,2,1728,0,Online - Nykaa
TXN-006469,SKU-0375,2024-11-22,3,1469,15,Store - MG Road
TXN-006470,SKU-0375,2024-11-23,3,1728,0,Online - Website
TXN-006471,SKU-0375,2024-11-26,1,1728,0,Online - Instagram
TXN-006472,SKU-0375,2024-11-29,2,1728,0,Online - Nykaa
TXN-006473,SKU-0376,2024-09-14,3,1518,0,Store - Indiranagar
TXN-006474,SKU-0376,2024-09-17,2,1518,0,Store - MG Road
TXN-006475,SKU-0376,2024-09-22,1,1290,15,Online - Website
TXN-006476,SKU-0376,2024-09-25,2,1290,15,Store - MG Road
TXN-006477,SKU-0376,2024-09-30,3,1518,0,Store - MG Road
TXN-006478,SKU-0376,2024-10-05,2,1518,0,Online - Instagram
TXN-006479,SKU-0376,2024-10-08,3,1214,20,Store - Koramangala
TXN-006480,SKU-0376,2024-10-13,1,1518,0,Online - Website
TXN-006481,SKU-0376,2024-10-17,2,1138,25,Store - MG Road
TXN-006482,SKU-0376,2024-10-21,3,1518,0,Store - Indiranagar
TXN-006483,SKU-0376,2024-10-24,3,1366,10,Store - Indiranagar
TXN-006484,SKU-0376,2024-10-29,1,1518,0,Store - MG Road
TXN-006485,SKU-0376,2024-11-02,3,1518,0,Online - Website
TXN-006486,SKU-0376,2024-11-05,2,1518,0,Online - Instagram
TXN-006487,SKU-0377,2024-06-18,2,1322,0,Online - Instagram
TXN-006488,SKU-0377,2024-06-23,3,1322,0,Online - Nykaa
TXN-006489,SKU-0377,2024-06-28,1,1322,0,Store - Koramangala
TXN-006490,SKU-0377,2024-07-01,3,1124,15,Online - Instagram
TXN-006491,SKU-0377,2024-07-05,1,1322,0,Store - MG Road
TXN-006492,SKU-0377,2024-07-09,3,992,25,Store - MG Road
TXN-006493,SKU-0377,2024-07-12,2,1322,0,Online - Instagram
TXN-006494,SKU-0377,2024-07-15,3,1124,15,Online - Nykaa
TXN-006495,SKU-0377,2024-07-19,1,1322,0,Store - Indiranagar
TXN-006496,SKU-0377,2024-07-23,3,1322,0,Online - Instagram
TXN-006497,SKU-0377,2024-07-27,3,1322,0,Online - Instagram
TXN-006498,SKU-0377,2024-07-31,1,1322,0,Store - MG Road
TXN-006499,SKU-0377,2024-08-05,2,1322,0,Store - MG Road
TXN-006500,SKU-0377,2024-08-08,3,1058,20,Store - Koramangala
TXN-006501,SKU-0377,2024-08-11,1,1322,0,Store - Koramangala
TXN-006502,SKU-0377,2024-08-16,3,1322,0,Online - Instagram
TXN-006503,SKU-0377,2024-08-21,2,1322,0,Store - Koramangala
TXN-006504,SKU-0377,2024-08-24,3,1322,0,Store - MG Road
TXN-006505,SKU-0377,2024-08-29,1,1124,15,Online - Instagram
TXN-006506,SKU-0377,2024-09-02,2,1322,0,Store - Koramangala
TXN-006507,SKU-0377,2024-09-05,3,1322,0,Store - MG Road
TXN-006508,SKU-0377,2024-09-09,2,1322,0,Online - Website
TXN-006509,SKU-0377,2024-09-12,1,1322,0,Store - MG Road
TXN-006510,SKU-0377,2024-09-17,1,1322,0,Online - Instagram
TXN-006511,SKU-0378,2024-08-11,1,1519,0,Online - Nykaa
TXN-006512,SKU-0378,2024-08-14,3,1519,0,Store - Koramangala
TXN-006513,SKU-0378,2024-08-17,3,1139,25,Online - Instagram
TXN-006514,SKU-0378,2024-08-20,2,1519,0,Online - Nykaa
TXN-006515,SKU-0378,2024-08-24,1,1367,10,Store - Koramangala
TXN-006516,SKU-0378,2024-08-29,3,1519,0,Store - MG Road
TXN-006517,SKU-0378,2024-09-01,1,1519,0,Store - MG Road
TXN-006518,SKU-0378,2024-09-04,1,1519,0,Store - Koramangala
TXN-006519,SKU-0378,2024-09-09,1,1139,25,Online - Instagram
TXN-006520,SKU-0378,2024-09-12,3,1519,0,Online - Instagram
TXN-006521,SKU-0378,2024-09-17,2,1519,0,Online - Nykaa
TXN-006522,SKU-0378,2024-09-22,2,1519,0,Store - Indiranagar
TXN-006523,SKU-0378,2024-09-25,2,1519,0,Online - Instagram
TXN-006524,SKU-0378,2024-09-30,2,1139,25,Online - Nykaa
TXN-006525,SKU-0378,2024-10-03,1,1519,0,Online - Nykaa
TXN-006526,SKU-0378,2024-10-08,1,1519,0,Online - Nykaa
TXN-006527,SKU-0378,2024-10-11,2,1519,0,Online - Website
TXN-006528,SKU-0378,2024-10-14,1,1367,10,Store - Koramangala
TXN-006529,SKU-0378,2024-10-19,2,1519,0,Store - Indiranagar
TXN-006530,SKU-0378,2024-10-22,1,1519,0,Store - Indiranagar
TXN-006531,SKU-0379,2024-06-15,2,1035,20,Store - MG Road
TXN-006532,SKU-0379,2024-06-24,1,1294,0,Online - Nykaa
TXN-006533,SKU-0379,2024-07-05,3,1294,0,Store - MG Road
TXN-006534,SKU-0379,2024-07-16,1,1294,0,Store - Koramangala
TXN-006535,SKU-0379,2024-07-26,3,1294,0,Online - Website
TXN-006536,SKU-0379,2024-08-05,3,1294,0,Online - Nykaa
TXN-006537,SKU-0379,2024-08-15,1,1294,0,Store - Koramangala
TXN-006538,SKU-0379,2024-08-24,3,1294,0,Online - Website
TXN-006539,SKU-0380,2024-10-15,1,1600,10,Store - Koramangala
TXN-006540,SKU-0380,2024-10-18,3,1778,0,Online - Website
TXN-006541,SKU-0380,2024-10-20,2,1778,0,Store - Koramangala
TXN-006542,SKU-0380,2024-10-23,1,1600,10,Online - Nykaa
TXN-006543,SKU-0380,2024-10-24,1,1778,0,Store - Koramangala
TXN-006544,SKU-0380,2024-10-26,1,1778,0,Online - Instagram
TXN-006545,SKU-0380,2024-10-29,1,1778,0,Online - Nykaa
TXN-006546,SKU-0380,2024-10-31,2,1422,20,Online - Website
TXN-006547,SKU-0380,2024-11-02,3,1778,0,Store - Koramangala
TXN-006548,SKU-0380,2024-11-03,1,1778,0,Online - Instagram
TXN-006549,SKU-0380,2024-11-05,3,1778,0,Online - Website
TXN-006550,SKU-0380,2024-11-08,2,1778,0,Online - Instagram
TXN-006551,SKU-0380,2024-11-09,2,1778,0,Store - Indiranagar
TXN-006552,SKU-0380,2024-11-11,2,1778,0,Store - MG Road
TXN-006553,SKU-0380,2024-11-13,3,1778,0,Online - Instagram
TXN-006554,SKU-0380,2024-11-15,1,1778,0,Online - Nykaa
TXN-006555,SKU-0380,2024-11-16,2,1778,0,Store - Koramangala
TXN-006556,SKU-0380,2024-11-18,3,1778,0,Store - Koramangala
TXN-006557,SKU-0380,2024-11-21,1,1778,0,Store - Indiranagar
TXN-006558,SKU-0380,2024-11-23,3,1600,10,Online - Nykaa
TXN-006559,SKU-0380,2024-11-24,1,1778,0,Online - Nykaa
TXN-006560,SKU-0380,2024-11-27,1,1778,0,Online - Nykaa
TXN-006561,SKU-0380,2024-11-30,3,1778,0,Store - MG Road
TXN-006562,SKU-0380,2024-12-01,2,1778,0,Online - Website
TXN-006563,SKU-0381,2024-06-23,3,1244,25,Store - MG Road
TXN-006564,SKU-0381,2024-06-26,2,1658,0,Store - Indiranagar
TXN-006565,SKU-0381,2024-06-28,1,1658,0,Store - Koramangala
TXN-006566,SKU-0381,2024-07-01,3,1658,0,Online - Website
TXN-006567,SKU-0381,2024-07-05,2,1658,0,Online - Website
TXN-006568,SKU-0381,2024-07-07,3,1326,20,Online - Nykaa
TXN-006569,SKU-0381,2024-07-11,1,1658,0,Online - Website
TXN-006570,SKU-0381,2024-07-15,3,1658,0,Online - Nykaa
TXN-006571,SKU-0381,2024-07-19,3,1492,10,Store - Koramangala
TXN-006572,SKU-0381,2024-07-23,1,1658,0,Store - Koramangala
TXN-006573,SKU-0381,2024-07-27,3,1244,25,Online - Website
TXN-006574,SKU-0381,2024-07-31,3,1658,0,Store - Koramangala
TXN-006575,SKU-0381,2024-08-02,2,1658,0,Online - Website
TXN-006576,SKU-0381,2024-08-06,3,1658,0,Store - MG Road
TXN-006577,SKU-0381,2024-08-10,3,1658,0,Online - Website
TXN-006578,SKU-0381,2024-08-14,3,1492,10,Online - Website
TXN-006579,SKU-0381,2024-08-18,3,1658,0,Online - Nykaa
TXN-006580,SKU-0381,2024-08-20,1,1658,0,Store - Indiranagar
TXN-006581,SKU-0381,2024-08-23,2,1658,0,Store - Indiranagar
TXN-006582,SKU-0381,2024-08-25,2,1658,0,Online - Nykaa
TXN-006583,SKU-0381,2024-08-29,2,1658,0,Store - MG Road
TXN-006584,SKU-0381,2024-09-02,3,1658,0,Store - Koramangala
TXN-006585,SKU-0381,2024-09-04,1,1658,0,Store - Indiranagar
TXN-006586,SKU-0381,2024-09-08,3,1658,0,Online - Website
TXN-006587,SKU-0381,2024-09-10,3,1658,0,Online - Nykaa
TXN-006588,SKU-0381,2024-09-14,1,1658,0,Store - Koramangala
TXN-006589,SKU-0381,2024-09-18,3,1658,0,Store - Indiranagar
TXN-006590,SKU-0381,2024-09-21,3,1658,0,Online - Website
TXN-006591,SKU-0381,2024-09-25,1,1658,0,Online - Nykaa
TXN-006592,SKU-0381,2024-09-29,1,1658,0,Online - Website
TXN-006593,SKU-0381,2024-10-01,1,1658,0,Store - Indiranagar
TXN-006594,SKU-0381,2024-10-05,1,1492,10,Store - MG Road
TXN-006595,SKU-0381,2024-10-08,3,1658,0,Store - Koramangala
TXN-006596,SKU-0381,2024-10-10,2,1492,10,Online - Instagram
TXN-006597,SKU-0382,2024-09-30,1,1494,0,Online - Website
TXN-006598,SKU-0382,2024-10-05,2,1494,0,Online - Instagram
TXN-006599,SKU-0382,2024-10-09,3,1494,0,Online - Instagram
TXN-006600,SKU-0382,2024-10-12,3,1270,15,Online - Website
TXN-006601,SKU-0382,2024-10-16,2,1494,0,Online - Instagram
TXN-006602,SKU-0382,2024-10-21,1,1494,0,Store - MG Road
TXN-006603,SKU-0382,2024-10-25,3,1494,0,Online - Instagram
TXN-006604,SKU-0382,2024-10-28,1,1494,0,Store - Indiranagar
TXN-006605,SKU-0382,2024-11-01,1,1494,0,Store - Indiranagar
TXN-006606,SKU-0382,2024-11-06,1,1494,0,Store - Koramangala
TXN-006607,SKU-0382,2024-11-11,2,1494,0,Online - Nykaa
TXN-006608,SKU-0382,2024-11-14,3,1494,0,Store - Indiranagar
TXN-006609,SKU-0382,2024-11-17,2,1494,0,Online - Website
TXN-006610,SKU-0382,2024-11-22,2,1494,0,Online - Website
TXN-006611,SKU-0382,2024-11-25,1,1494,0,Online - Instagram
TXN-006612,SKU-0382,2024-11-28,2,1345,10,Online - Instagram
TXN-006613,SKU-0383,2024-10-18,3,1642,15,Store - Indiranagar
TXN-006614,SKU-0383,2024-10-21,3,1932,0,Online - Instagram
TXN-006615,SKU-0383,2024-10-22,2,1932,0,Store - Indiranagar
TXN-006616,SKU-0383,2024-10-25,1,1932,0,Store - MG Road
TXN-006617,SKU-0383,2024-10-27,2,1932,0,Store - Indiranagar
TXN-006618,SKU-0383,2024-10-28,3,1932,0,Online - Instagram
TXN-006619,SKU-0383,2024-10-31,1,1739,10,Online - Website
TXN-006620,SKU-0383,2024-11-02,1,1449,25,Store - Indiranagar
TXN-006621,SKU-0383,2024-11-05,1,1932,0,Store - MG Road
TXN-006622,SKU-0383,2024-11-08,2,1932,0,Store - Koramangala
TXN-006623,SKU-0383,2024-11-10,1,1932,0,Store - Koramangala
TXN-006624,SKU-0383,2024-11-11,2,1932,0,Online - Instagram
TXN-006625,SKU-0383,2024-11-12,2,1932,0,Online - Website
TXN-006626,SKU-0383,2024-11-13,3,1932,0,Online - Website
TXN-006627,SKU-0383,2024-11-14,1,1642,15,Online - Instagram
TXN-006628,SKU-0383,2024-11-16,2,1932,0,Store - Koramangala
TXN-006629,SKU-0383,2024-11-17,2,1932,0,Store - Indiranagar
TXN-006630,SKU-0383,2024-11-20,1,1932,0,Store - Indiranagar
TXN-006631,SKU-0383,2024-11-22,2,1449,25,Online - Nykaa
TXN-006632,SKU-0383,2024-11-24,3,1642,15,Online - Nykaa
TXN-006633,SKU-0383,2024-11-25,3,1932,0,Store - Koramangala
TXN-006634,SKU-0383,2024-11-27,2,1932,0,Online - Nykaa
TXN-006635,SKU-0383,2024-11-30,1,1739,10,Store - MG Road
TXN-006636,SKU-0384,2024-10-04,2,1174,0,Online - Nykaa
TXN-006637,SKU-0384,2024-10-06,3,1174,0,Store - MG Road
TXN-006638,SKU-0384,2024-10-07,1,1174,0,Store - Koramangala
TXN-006639,SKU-0384,2024-10-08,3,1174,0,Online - Website
TXN-006640,SKU-0384,2024-10-10,2,1174,0,Online - Website
TXN-006641,SKU-0384,2024-10-12,1,1174,0,Online - Website
TXN-006642,SKU-0384,2024-10-14,1,1174,0,Store - Indiranagar
TXN-006643,SKU-0384,2024-10-16,1,880,25,Store - Koramangala
TXN-006644,SKU-0384,2024-10-18,3,1174,0,Store - MG Road
TXN-006645,SKU-0384,2024-10-21,3,1174,0,Online - Instagram
TXN-006646,SKU-0384,2024-10-23,1,1174,0,Online - Instagram
TXN-006647,SKU-0384,2024-10-24,3,1174,0,Online - Nykaa
TXN-006648,SKU-0384,2024-10-25,2,939,20,Online - Nykaa
TXN-006649,SKU-0384,2024-10-28,1,1174,0,Store - Koramangala
TXN-006650,SKU-0384,2024-10-29,1,1174,0,Online - Nykaa
TXN-006651,SKU-0384,2024-10-30,3,1174,0,Store - Indiranagar
TXN-006652,SKU-0384,2024-11-01,2,1174,0,Store - MG Road
TXN-006653,SKU-0384,2024-11-04,1,939,20,Store - Indiranagar
TXN-006654,SKU-0384,2024-11-06,1,1174,0,Store - Koramangala
TXN-006655,SKU-0384,2024-11-09,3,998,15,Store - Indiranagar
TXN-006656,SKU-0384,2024-11-10,2,1174,0,Online - Nykaa
TXN-006657,SKU-0384,2024-11-11,3,880,25,Store - MG Road
TXN-006658,SKU-0384,2024-11-12,1,998,15,Online - Nykaa
TXN-006659,SKU-0384,2024-11-14,3,1174,0,Online - Instagram
TXN-006660,SKU-0384,2024-11-15,2,998,15,Online - Website
TXN-006661,SKU-0385,2024-09-20,1,1089,20,Store - Koramangala
TXN-006662,SKU-0385,2024-09-28,3,1361,0,Online - Nykaa
TXN-006663,SKU-0385,2024-10-08,2,1361,0,Store - MG Road
TXN-006664,SKU-0385,2024-10-17,2,1225,10,Store - Indiranagar
TXN-006665,SKU-0385,2024-10-26,1,1361,0,Store - Koramangala
TXN-006666,SKU-0386,2024-08-09,3,1223,0,Store - MG Road
TXN-006667,SKU-0386,2024-08-12,2,1223,0,Store - Koramangala
TXN-006668,SKU-0386,2024-08-14,2,1223,0,Store - Koramangala
TXN-006669,SKU-0386,2024-08-16,1,1223,0,Online - Nykaa
TXN-006670,SKU-0386,2024-08-19,3,1223,0,Store - Indiranagar
TXN-006671,SKU-0386,2024-08-20,2,1223,0,Store - Indiranagar
TXN-006672,SKU-0386,2024-08-22,2,1223,0,Online - Instagram
TXN-006673,SKU-0386,2024-08-25,3,1223,0,Online - Website
TXN-006674,SKU-0386,2024-08-28,3,1223,0,Online - Website
TXN-006675,SKU-0386,2024-08-31,2,1101,10,Online - Instagram
TXN-006676,SKU-0386,2024-09-01,1,1040,15,Store - Indiranagar
TXN-006677,SKU-0386,2024-09-04,1,1223,0,Online - Nykaa
TXN-006678,SKU-0386,2024-09-05,1,1223,0,Store - Indiranagar
TXN-006679,SKU-0386,2024-09-07,3,1040,15,Store - Koramangala
TXN-006680,SKU-0386,2024-09-09,1,1223,0,Store - MG Road
TXN-006681,SKU-0386,2024-09-10,3,1223,0,Store - Indiranagar
TXN-006682,SKU-0386,2024-09-12,1,1223,0,Store - MG Road
TXN-006683,SKU-0386,2024-09-14,1,1223,0,Online - Instagram
TXN-006684,SKU-0386,2024-09-15,1,1223,0,Online - Instagram
TXN-006685,SKU-0386,2024-09-18,1,1101,10,Store - Koramangala
